#X Y timestamp framecnt Z flag
118.6 111.2 1654249592.76 13068993 0.34417760212 0
118.6 113.8 1654249596.05 13073178 0.34417760212 0
118.6 116.4 1654249599.34 13077363 0.34417760212 0
118.6 119.0 1654249602.63 13081548 0.34417760212 0
118.6 121.6 1654249605.92 13085731 0.34417760212 0
118.6 124.2 1654249609.21 13089915 0.34417760212 0
118.6 126.8 1654249612.5 13094098 0.34417760212 0
118.6 129.4 1654249615.79 13098283 0.34417760212 0
118.6 132.0 1654249619.08 13102466 0.34417760212 0
118.6 134.6 1654249622.37 13106650 0.34417760212 0
118.6 137.2 1654249625.66 13110834 0.34417760212 0
118.6 139.8 1654249628.95 13115018 0.34417760212 0
118.6 142.4 1654249632.24 13119202 0.34417760212 0
118.6 145.0 1654249635.53 13123386 0.34417760212 0
121.2 15.0 1654249647.34 13138401 0.34417760212 0
121.2 17.6 1654249650.63 13142586 0.34417760212 0
121.2 20.2 1654249653.92 13146769 0.34417760212 0
121.2 22.8 1654249657.21 13150954 0.34417760212 0
121.2 25.4 1654249660.5 13155138 0.34417760212 0
121.2 28.0 1654249663.79 13159322 0.34417760212 0
121.2 30.6 1654249667.08 13163506 0.34417760212 0
121.2 33.2 1654249670.37 13167690 0.34417760212 0
121.2 35.8 1654249673.66 13171874 0.34417760212 0
121.2 38.4 1654249676.96 13176059 0.34417760212 0
121.2 41.0 1654249680.25 13180245 0.34417760212 0
121.2 43.6 1654249683.54 13184429 0.34417760212 0
121.2 46.2 1654249686.83 13188612 0.34417760212 0
121.2 48.8 1654249690.12 13192795 0.34417760212 0
121.2 51.4 1654249693.41 13196978 0.34417760212 0
121.2 54.0 1654249696.7 13201167 0.34417760212 0
121.2 56.6 1654249699.99 13205351 0.34417760212 0
121.2 59.2 1654249703.28 13209536 0.34417760212 0
121.2 61.8 1654249706.57 13213720 0.34417760212 0
121.2 64.4 1654249709.86 13217903 0.34417760212 0
121.2 67.0 1654249713.15 13222086 0.34417760212 0
121.2 69.6 1654249716.44 13226271 0.34417760212 0
121.2 72.2 1654249719.74 13230456 0.34417760212 0
121.2 74.8 1654249723.03 13234640 0.34417760212 0
121.2 77.4 1654249726.32 13238824 0.34417760212 0
121.2 80.0 1654249729.61 13243009 0.34417760212 0
121.2 82.6 1654249732.9 13247192 0.34417760212 0
121.2 85.2 1654249736.19 13251376 0.34417760212 0
121.2 87.8 1654249739.48 13255558 0.34417760212 0
121.2 90.4 1654249742.77 13259742 0.34417760212 0
121.2 93.0 1654249746.06 13263925 0.34417760212 0
121.2 95.6 1654249749.35 13268108 0.34417760212 0
121.2 98.2 1654249752.64 13272291 0.34417760212 0
121.2 100.8 1654249755.93 13276476 0.34417760212 0
121.2 103.4 1654249759.22 13280659 0.34417760212 0
121.2 106.0 1654249762.51 13284844 0.34417760212 0
121.2 108.6 1654249765.8 13289029 0.34417760212 0
121.2 111.2 1654249769.09 13293211 0.34417760212 0
121.2 113.8 1654249772.38 13297395 0.34417760212 0
121.2 116.4 1654249775.67 13301580 0.34417760212 0
121.2 119.0 1654249778.96 13305763 0.34417760212 0
121.2 121.6 1654249782.25 13309947 0.34417760212 0
121.2 124.2 1654249785.54 13314132 0.34417760212 0
121.2 126.8 1654249788.83 13318317 0.34417760212 0
121.2 129.4 1654249792.12 13322501 0.34417760212 0
121.2 132.0 1654249795.41 13326685 0.34417760212 0
121.2 134.6 1654249798.7 13330869 0.34417760212 0
121.2 137.2 1654249801.99 13335053 0.34417760212 0
121.2 139.8 1654249805.28 13339236 0.34417760212 0
121.2 142.4 1654249808.57 13343420 0.34417760212 0
121.2 145.0 1654249811.86 13347602 0.34417760212 0
168.0 80.0 1654249819.34 13357105 0.0 1
123.8 15.0 1654249826.81 13366611 0.34417760212 0
123.8 17.6 1654249830.1 13370795 0.34417760212 0
123.8 20.2 1654249833.39 13374979 0.34417760212 0
123.8 22.8 1654249836.68 13379164 0.34417760212 0
123.8 25.4 1654249839.97 13383347 0.34417760212 0
123.8 28.0 1654249843.26 13387531 0.34417760212 0
123.8 30.6 1654249846.55 13391714 0.34417760212 0
123.8 33.2 1654249849.85 13395900 0.34417760212 0
123.8 35.8 1654249853.14 13400084 0.34417760212 0
123.8 38.4 1654249856.43 13404269 0.34417760212 0
123.8 41.0 1654249859.72 13408452 0.34417760212 0
123.8 43.6 1654249863.01 13412635 0.34417760212 0
123.8 46.2 1654249866.3 13416818 0.34417760212 0
123.8 48.8 1654249869.59 13421001 0.34417760212 0
123.8 51.4 1654249872.88 13425185 0.34417760212 0
123.8 54.0 1654249876.17 13429370 0.34417760212 0
123.8 56.6 1654249879.46 13433554 0.34417760212 0
123.8 59.2 1654249882.75 13437737 0.34417760212 0
123.8 61.8 1654249886.04 13441921 0.34417760212 0
123.8 64.4 1654249889.33 13446105 0.34417760212 0
123.8 67.0 1654249892.62 13450291 0.34417760212 0
123.8 69.6 1654249895.91 13454475 0.34417760212 0
123.8 72.2 1654249899.2 13458659 0.34417760212 0
123.8 74.8 1654249902.49 13462844 0.34417760212 0
123.8 77.4 1654249905.78 13467026 0.34417760212 0
123.8 80.0 1654249909.07 13471211 0.34417760212 0
123.8 82.6 1654249912.36 13475396 0.34417760212 0
123.8 85.2 1654249915.66 13479580 0.34417760212 0
123.8 87.8 1654249918.94 13483763 0.34417760212 0
123.8 90.4 1654249922.24 13487948 0.34417760212 0
123.8 93.0 1654249925.52 13492130 0.34417760212 0
123.8 95.6 1654249928.82 13496315 0.34417760212 0
123.8 98.2 1654249932.11 13500500 0.34417760212 0
123.8 100.8 1654249935.4 13504685 0.34417760212 0
123.8 103.4 1654249938.69 13508868 0.34417760212 0
123.8 106.0 1654249941.98 13513057 0.34417760212 0
123.8 108.6 1654249945.27 13517240 0.34417760212 0
123.8 111.2 1654249948.56 13521425 0.34417760212 0
123.8 113.8 1654249951.85 13525609 0.34417760212 0
123.8 116.4 1654249955.14 13529793 0.34417760212 0
123.8 119.0 1654249958.44 13533978 0.34417760212 0
123.8 121.6 1654249961.72 13538161 0.34417760212 0
123.8 124.2 1654249965.02 13542345 0.34417760212 0
123.8 126.8 1654249968.31 13546529 0.34417760212 0
123.8 129.4 1654249971.6 13550713 0.34417760212 0
123.8 132.0 1654249974.89 13554896 0.34417760212 0
123.8 134.6 1654249978.18 13559080 0.34417760212 0
123.8 137.2 1654249981.47 13563263 0.34417760212 0
123.8 139.8 1654249984.76 13567446 0.34417760212 0
123.8 142.4 1654249988.05 13571631 0.34417760212 0
123.8 145.0 1654249991.34 13575815 0.34417760212 0
126.4 15.0 1654250003.14 13590829 0.34417760212 0
126.4 17.6 1654250006.44 13595014 0.34417760212 0
126.4 20.2 1654250009.73 13599198 0.34417760212 0
126.4 22.8 1654250013.02 13603385 0.34417760212 0
126.4 25.4 1654250016.31 13607568 0.34417760212 0
126.4 28.0 1654250019.6 13611751 0.34417760212 0
126.4 30.6 1654250022.89 13615935 0.34417760212 0
126.4 33.2 1654250026.18 13620119 0.34417760212 0
126.4 35.8 1654250029.47 13624303 0.34417760212 0
126.4 38.4 1654250032.76 13628487 0.34417760212 0
126.4 41.0 1654250036.05 13632671 0.34417760212 0
126.4 43.6 1654250039.34 13636855 0.34417760212 0
126.4 46.2 1654250042.63 13641039 0.34417760212 0
126.4 48.8 1654250045.92 13645223 0.34417760212 0
126.4 51.4 1654250049.21 13649406 0.34417760212 0
126.4 54.0 1654250052.5 13653589 0.34417760212 0
126.4 56.6 1654250055.79 13657774 0.34417760212 0
126.4 59.2 1654250059.08 13661958 0.34417760212 0
126.4 61.8 1654250062.37 13666142 0.34417760212 0
126.4 64.4 1654250065.66 13670326 0.34417760212 0
126.4 67.0 1654250068.95 13674511 0.34417760212 0
126.4 69.6 1654250072.25 13678695 0.34417760212 0
126.4 72.2 1654250075.54 13682880 0.34417760212 0
126.4 74.8 1654250078.83 13687064 0.34417760212 0
126.4 77.4 1654250082.12 13691247 0.34417760212 0
126.4 80.0 1654250085.41 13695432 0.34417760212 0
126.4 82.6 1654250088.7 13699616 0.34417760212 0
126.4 85.2 1654250091.99 13703800 0.34417760212 0
126.4 87.8 1654250095.28 13707983 0.34417760212 0
126.4 90.4 1654250098.57 13712167 0.34417760212 0
126.4 93.0 1654250101.86 13716351 0.34417760212 0
126.4 95.6 1654250105.15 13720536 0.34417760212 0
126.4 98.2 1654250108.44 13724722 0.34417760212 0
126.4 100.8 1654250111.73 13728906 0.34417760212 0
126.4 103.4 1654250115.02 13733089 0.34417760212 0
126.4 106.0 1654250118.31 13737272 0.34417760212 0
126.4 108.6 1654250121.6 13741457 0.34417760212 0
126.4 111.2 1654250124.89 13745641 0.34417760212 0
126.4 113.8 1654250128.19 13749826 0.34417760212 0
126.4 116.4 1654250131.48 13754011 0.34417760212 0
126.4 119.0 1654250134.77 13758194 0.34417760212 0
126.4 121.6 1654250138.06 13762378 0.34417760212 0
126.4 124.2 1654250141.35 13766563 0.34417760212 0
126.4 126.8 1654250144.64 13770747 0.34417760212 0
126.4 129.4 1654250147.93 13774931 0.34417760212 0
126.4 132.0 1654250151.22 13779115 0.34417760212 0
126.4 134.6 1654250154.51 13783299 0.34417760212 0
126.4 137.2 1654250157.8 13787483 0.34417760212 0
126.4 139.8 1654250161.09 13791669 0.34417760212 0
126.4 142.4 1654250164.38 13795852 0.34417760212 0
126.4 145.0 1654250167.67 13800038 0.34417760212 0
168.0 80.0 1654250175.15 13809542 0.0 1
129.0 15.0 1654250182.62 13819046 0.34417760212 0
129.0 17.6 1654250185.91 13823232 0.34417760212 0
129.0 20.2 1654250189.2 13827414 0.34417760212 0
129.0 22.8 1654250192.49 13831598 0.34417760212 0
129.0 25.4 1654250195.78 13835782 0.34417760212 0
129.0 28.0 1654250199.07 13839966 0.34417760212 0
129.0 30.6 1654250202.37 13844150 0.34417760212 0
129.0 33.2 1654250205.66 13848335 0.34417760212 0
129.0 35.8 1654250208.95 13852521 0.34417760212 0
129.0 38.4 1654250212.24 13856705 0.34417760212 0
129.0 41.0 1654250215.53 13860890 0.34417760212 0
129.0 43.6 1654250218.82 13865074 0.34417760212 0
129.0 46.2 1654250222.11 13869261 0.34417760212 0
129.0 48.8 1654250225.4 13873445 0.34417760212 0
129.0 51.4 1654250228.69 13877630 0.34417760212 0
129.0 54.0 1654250231.98 13881813 0.34417760212 0
129.0 56.6 1654250235.28 13885997 0.34417760212 0
129.0 59.2 1654250238.57 13890181 0.34417760212 0
129.0 61.8 1654250241.86 13894366 0.34417760212 0
129.0 64.4 1654250245.15 13898549 0.34417760212 0
129.0 67.0 1654250248.44 13902734 0.34417760212 0
129.0 69.6 1654250251.73 13906917 0.34417760212 0
129.0 72.2 1654250255.02 13911102 0.34417760212 0
129.0 74.8 1654250258.31 13915286 0.34417760212 0
129.0 77.4 1654250261.6 13919470 0.34417760212 0
129.0 80.0 1654250264.89 13923655 0.34417760212 0
129.0 82.6 1654250268.18 13927839 0.34417760212 0
129.0 85.2 1654250271.47 13932028 0.34417760212 0
129.0 87.8 1654250274.76 13936211 0.34417760212 0
129.0 90.4 1654250278.06 13940396 0.34417760212 0
129.0 93.0 1654250281.36 13944602 0.34417760212 0
129.0 95.6 1654250284.66 13948788 0.34417760212 0
129.0 98.2 1654250287.95 13952971 0.34417760212 0
129.0 100.8 1654250291.23 13957154 0.34417760212 0
129.0 103.4 1654250294.52 13961337 0.34417760212 0
129.0 106.0 1654250297.82 13965522 0.34417760212 0
129.0 108.6 1654250301.11 13969705 0.34417760212 0
129.0 111.2 1654250304.4 13973890 0.34417760212 0
129.0 113.8 1654250307.69 13978075 0.34417760212 0
129.0 116.4 1654250310.98 13982259 0.34417760212 0
129.0 119.0 1654250314.27 13986444 0.34417760212 0
129.0 121.6 1654250317.56 13990627 0.34417760212 0
129.0 124.2 1654250320.85 13994812 0.34417760212 0
129.0 126.8 1654250324.14 13998997 0.34417760212 0
129.0 129.4 1654250327.43 14003182 0.34417760212 0
129.0 132.0 1654250330.72 14007366 0.34417760212 0
129.0 134.6 1654250334.02 14011552 0.34417760212 0
129.0 137.2 1654250337.31 14015735 0.34417760212 0
129.0 139.8 1654250340.6 14019920 0.34417760212 0
129.0 142.4 1654250343.89 14024104 0.34417760212 0
129.0 145.0 1654250347.18 14028289 0.34417760212 0
131.6 15.0 1654250358.98 14043300 0.34417760212 0
131.6 17.6 1654250362.27 14047484 0.34417760212 0
131.6 20.2 1654250365.56 14051668 0.34417760212 0
131.6 22.8 1654250368.85 14055851 0.34417760212 0
131.6 25.4 1654250372.14 14060034 0.34417760212 0
131.6 28.0 1654250375.43 14064219 0.34417760212 0
131.6 30.6 1654250378.72 14068402 0.34417760212 0
131.6 33.2 1654250382.01 14072585 0.34417760212 0
131.6 35.8 1654250385.3 14076770 0.34417760212 0
131.6 38.4 1654250388.59 14080952 0.34417760212 0
131.6 41.0 1654250391.89 14085137 0.34417760212 0
131.6 43.6 1654250395.18 14089322 0.34417760212 0
131.6 46.2 1654250398.47 14093505 0.34417760212 0
131.6 48.8 1654250401.76 14097691 0.34417760212 0
131.6 51.4 1654250405.05 14101873 0.34417760212 0
131.6 54.0 1654250408.34 14106057 0.34417760212 0
131.6 56.6 1654250411.63 14110241 0.34417760212 0
131.6 59.2 1654250414.92 14114425 0.34417760212 0
131.6 61.8 1654250418.21 14118610 0.34417760212 0
131.6 64.4 1654250421.5 14122793 0.34417760212 0
131.6 67.0 1654250424.79 14126976 0.34417760212 0
131.6 69.6 1654250428.08 14131161 0.34417760212 0
131.6 72.2 1654250431.37 14135344 0.34417760212 0
131.6 74.8 1654250434.66 14139530 0.34417760212 0
131.6 77.4 1654250437.95 14143714 0.34417760212 0
131.6 80.0 1654250441.24 14147897 0.34417760212 0
131.6 82.6 1654250444.53 14152080 0.34417760212 0
131.6 85.2 1654250447.82 14156265 0.34417760212 0
131.6 87.8 1654250451.11 14160447 0.34417760212 0
131.6 90.4 1654250454.4 14164632 0.34417760212 0
131.6 93.0 1654250457.69 14168818 0.34417760212 0
131.6 95.6 1654250460.99 14173004 0.34417760212 0
131.6 98.2 1654250464.28 14177187 0.34417760212 0
131.6 100.8 1654250467.57 14181371 0.34417760212 0
131.6 103.4 1654250470.86 14185553 0.34417760212 0
131.6 106.0 1654250474.15 14189743 0.34417760212 0
131.6 108.6 1654250477.44 14193926 0.34417760212 0
131.6 111.2 1654250480.73 14198110 0.34417760212 0
131.6 113.8 1654250484.02 14202295 0.34417760212 0
131.6 116.4 1654250487.31 14206477 0.34417760212 0
131.6 119.0 1654250490.6 14210660 0.34417760212 0
131.6 121.6 1654250493.89 14214844 0.34417760212 0
131.6 124.2 1654250497.18 14219028 0.34417760212 0
131.6 126.8 1654250500.47 14223212 0.34417760212 0
131.6 129.4 1654250503.76 14227397 0.34417760212 0
131.6 132.0 1654250507.05 14231581 0.34417760212 0
131.6 134.6 1654250510.34 14235766 0.34417760212 0
131.6 137.2 1654250513.63 14239949 0.34417760212 0
131.6 139.8 1654250516.92 14244133 0.34417760212 0
131.6 142.4 1654250520.22 14248319 0.34417760212 0
131.6 145.0 1654250523.51 14252502 0.34417760212 0
168.0 80.0 1654250530.98 14262006 0.0 1
134.2 15.0 1654250538.46 14271512 0.34417760212 0
134.2 17.6 1654250541.75 14275695 0.34417760212 0
134.2 20.2 1654250545.04 14279878 0.34417760212 0
134.2 22.8 1654250548.33 14284063 0.34417760212 0
134.2 25.4 1654250551.62 14288246 0.34417760212 0
134.2 28.0 1654250554.91 14292430 0.34417760212 0
134.2 30.6 1654250558.2 14296614 0.34417760212 0
134.2 33.2 1654250561.49 14300799 0.34417760212 0
134.2 35.8 1654250564.78 14304982 0.34417760212 0
134.2 38.4 1654250568.07 14309166 0.34417760212 0
134.2 41.0 1654250571.36 14313349 0.34417760212 0
134.2 43.6 1654250574.65 14317534 0.34417760212 0
134.2 46.2 1654250577.94 14321719 0.34417760212 0
134.2 48.8 1654250581.23 14325904 0.34417760212 0
134.2 51.4 1654250584.52 14330087 0.34417760212 0
134.2 54.0 1654250587.81 14334272 0.34417760212 0
134.2 56.6 1654250591.1 14338456 0.34417760212 0
134.2 59.2 1654250594.39 14342640 0.34417760212 0
134.2 61.8 1654250597.68 14346824 0.34417760212 0
134.2 64.4 1654250600.98 14351009 0.34417760212 0
134.2 67.0 1654250604.26 14355192 0.34417760212 0
134.2 69.6 1654250607.56 14359376 0.34417760212 0
134.2 72.2 1654250610.85 14363560 0.34417760212 0
134.2 74.8 1654250614.14 14367742 0.34417760212 0
134.2 77.4 1654250617.43 14371927 0.34417760212 0
134.2 80.0 1654250620.72 14376111 0.34417760212 0
134.2 82.6 1654250624.01 14380295 0.34417760212 0
134.2 85.2 1654250627.3 14384480 0.34417760212 0
134.2 87.8 1654250630.59 14388666 0.34417760212 0
134.2 90.4 1654250633.88 14392850 0.34417760212 0
134.2 93.0 1654250637.17 14397034 0.34417760212 0
134.2 95.6 1654250640.46 14401219 0.34417760212 0
134.2 98.2 1654250643.75 14405402 0.34417760212 0
134.2 100.8 1654250647.04 14409587 0.34417760212 0
134.2 103.4 1654250650.33 14413772 0.34417760212 0
134.2 106.0 1654250653.62 14417956 0.34417760212 0
134.2 108.6 1654250656.92 14422140 0.34417760212 0
134.2 111.2 1654250660.21 14426323 0.34417760212 0
134.2 113.8 1654250663.49 14430506 0.34417760212 0
134.2 116.4 1654250666.79 14434697 0.34417760212 0
134.2 119.0 1654250670.09 14438887 0.34417760212 0
134.2 121.6 1654250673.38 14443076 0.34417760212 0
134.2 124.2 1654250676.67 14447260 0.34417760212 0
134.2 126.8 1654250679.96 14451443 0.34417760212 0
134.2 129.4 1654250683.25 14455628 0.34417760212 0
134.2 132.0 1654250686.54 14459813 0.34417760212 0
134.2 134.6 1654250689.84 14464000 0.34417760212 0
134.2 137.2 1654250693.13 14468184 0.34417760212 0
134.2 139.8 1654250696.42 14472369 0.34417760212 0
134.2 142.4 1654250699.71 14476552 0.34417760212 0
134.2 145.0 1654250703.0 14480736 0.34417760212 0
136.8 15.0 1654250714.81 14495752 0.34417760212 0
136.8 17.6 1654250718.1 14499937 0.34417760212 0
136.8 20.2 1654250721.39 14504122 0.34417760212 0
136.8 22.8 1654250724.68 14508306 0.34417760212 0
136.8 25.4 1654250727.97 14512492 0.34417760212 0
136.8 28.0 1654250731.26 14516676 0.34417760212 0
136.8 30.6 1654250734.55 14520861 0.34417760212 0
136.8 33.2 1654250737.84 14525045 0.34417760212 0
136.8 35.8 1654250741.13 14529230 0.34417760212 0
136.8 38.4 1654250744.43 14533415 0.34417760212 0
136.8 41.0 1654250747.72 14537599 0.34417760212 0
136.8 43.6 1654250751.01 14541784 0.34417760212 0
136.8 46.2 1654250754.3 14545968 0.34417760212 0
136.8 48.8 1654250757.59 14550153 0.34417760212 0
136.8 51.4 1654250760.88 14554336 0.34417760212 0
136.8 54.0 1654250764.17 14558520 0.34417760212 0
136.8 56.6 1654250767.46 14562705 0.34417760212 0
136.8 59.2 1654250770.75 14566889 0.34417760212 0
136.8 61.8 1654250774.04 14571073 0.34417760212 0
136.8 64.4 1654250777.33 14575258 0.34417760212 0
136.8 67.0 1654250780.62 14579442 0.34417760212 0
136.8 69.6 1654250783.91 14583627 0.34417760212 0
136.8 72.2 1654250787.2 14587811 0.34417760212 0
136.8 74.8 1654250790.5 14592002 0.34417760212 0
136.8 77.4 1654250793.8 14596195 0.34417760212 0
136.8 80.0 1654250797.09 14600378 0.34417760212 0
136.8 82.6 1654250800.38 14604563 0.34417760212 0
136.8 85.2 1654250803.67 14608748 0.34417760212 0
136.8 87.8 1654250806.96 14612933 0.34417760212 0
136.8 90.4 1654250810.25 14617116 0.34417760212 0
136.8 93.0 1654250813.54 14621300 0.34417760212 0
136.8 95.6 1654250816.83 14625484 0.34417760212 0
136.8 98.2 1654250820.12 14629669 0.34417760212 0
136.8 100.8 1654250823.41 14633854 0.34417760212 0
136.8 103.4 1654250826.7 14638036 0.34417760212 0
136.8 106.0 1654250830.0 14642222 0.34417760212 0
136.8 108.6 1654250833.29 14646406 0.34417760212 0
136.8 111.2 1654250836.58 14650590 0.34417760212 0
136.8 113.8 1654250839.87 14654775 0.34417760212 0
136.8 116.4 1654250843.16 14658958 0.34417760212 0
136.8 119.0 1654250846.45 14663141 0.34417760212 0
136.8 121.6 1654250849.74 14667326 0.34417760212 0
136.8 124.2 1654250853.03 14671509 0.34417760212 0
136.8 126.8 1654250856.32 14675694 0.34417760212 0
136.8 129.4 1654250859.61 14679878 0.34417760212 0
136.8 132.0 1654250862.9 14684061 0.34417760212 0
136.8 134.6 1654250866.19 14688244 0.34417760212 0
136.8 137.2 1654250869.48 14692429 0.34417760212 0
136.8 139.8 1654250872.77 14696613 0.34417760212 0
136.8 142.4 1654250876.06 14700796 0.34417760212 0
136.8 145.0 1654250879.35 14704979 0.34417760212 0
168.0 80.0 1654250886.82 14714484 0.0 1
139.4 15.0 1654250894.3 14723993 0.34417760212 0
139.4 17.6 1654250897.59 14728177 0.34417760212 0
139.4 20.2 1654250900.88 14732361 0.34417760212 0
139.4 22.8 1654250904.17 14736546 0.34417760212 0
139.4 25.4 1654250907.47 14740731 0.34417760212 0
139.4 28.0 1654250910.76 14744918 0.34417760212 0
139.4 30.6 1654250914.05 14749106 0.34417760212 0
139.4 33.2 1654250917.35 14753295 0.34417760212 0
139.4 35.8 1654250920.64 14757485 0.34417760212 0
139.4 38.4 1654250923.93 14761669 0.34417760212 0
139.4 41.0 1654250927.22 14765853 0.34417760212 0
139.4 43.6 1654250930.51 14770039 0.34417760212 0
139.4 46.2 1654250933.8 14774222 0.34417760212 0
139.4 48.8 1654250937.1 14778411 0.34417760212 0
139.4 51.4 1654250940.39 14782601 0.34417760212 0
139.4 54.0 1654250943.68 14786786 0.34417760212 0
139.4 56.6 1654250946.98 14790970 0.34417760212 0
139.4 59.2 1654250950.27 14795155 0.34417760212 0
139.4 61.8 1654250953.56 14799339 0.34417760212 0
139.4 64.4 1654250956.85 14803523 0.34417760212 0
139.4 67.0 1654250960.14 14807707 0.34417760212 0
139.4 69.6 1654250963.43 14811891 0.34417760212 0
139.4 72.2 1654250966.72 14816076 0.34417760212 0
139.4 74.8 1654250970.01 14820260 0.34417760212 0
139.4 77.4 1654250973.3 14824443 0.34417760212 0
139.4 80.0 1654250976.59 14828626 0.34417760212 0
139.4 82.6 1654250979.88 14832810 0.34417760212 0
139.4 85.2 1654250983.17 14836993 0.34417760212 0
139.4 87.8 1654250986.46 14841177 0.34417760212 0
139.4 90.4 1654250989.75 14845362 0.34417760212 0
139.4 93.0 1654250993.04 14849544 0.34417760212 0
139.4 95.6 1654250996.33 14853727 0.34417760212 0
139.4 98.2 1654250999.62 14857912 0.34417760212 0
139.4 100.8 1654251002.91 14862097 0.34417760212 0
139.4 103.4 1654251006.2 14866282 0.34417760212 0
139.4 106.0 1654251009.49 14870466 0.34417760212 0
139.4 108.6 1654251012.78 14874650 0.34417760212 0
139.4 111.2 1654251016.08 14878836 0.34417760212 0
139.4 113.8 1654251019.37 14883019 0.34417760212 0
139.4 116.4 1654251022.66 14887203 0.34417760212 0
139.4 119.0 1654251025.95 14891387 0.34417760212 0
139.4 121.6 1654251029.24 14895571 0.34417760212 0
139.4 124.2 1654251032.53 14899755 0.34417760212 0
139.4 126.8 1654251035.82 14903937 0.34417760212 0
139.4 129.4 1654251039.11 14908121 0.34417760212 0
139.4 132.0 1654251042.4 14912307 0.34417760212 0
139.4 134.6 1654251045.69 14916492 0.34417760212 0
139.4 137.2 1654251048.98 14920677 0.34417760212 0
139.4 139.8 1654251052.27 14924862 0.34417760212 0
139.4 142.4 1654251055.56 14929046 0.34417760212 0
139.4 145.0 1654251058.85 14933230 0.34417760212 0
142.0 15.0 1654251070.66 14948245 0.34417760212 0
142.0 17.6 1654251073.95 14952428 0.34417760212 0
142.0 20.2 1654251077.24 14956612 0.34417760212 0
142.0 22.8 1654251080.53 14960796 0.34417760212 0
142.0 25.4 1654251083.82 14964981 0.34417760212 0
142.0 28.0 1654251087.11 14969165 0.34417760212 0
142.0 30.6 1654251090.4 14973348 0.34417760212 0
142.0 33.2 1654251093.69 14977533 0.34417760212 0
142.0 35.8 1654251096.98 14981716 0.34417760212 0
142.0 38.4 1654251100.27 14985900 0.34417760212 0
142.0 41.0 1654251103.57 14990085 0.34417760212 0
142.0 43.6 1654251106.86 14994269 0.34417760212 0
142.0 46.2 1654251110.15 14998452 0.34417760212 0
142.0 48.8 1654251113.44 15002636 0.34417760212 0
142.0 51.4 1654251116.73 15006821 0.34417760212 0
142.0 54.0 1654251120.02 15011006 0.34417760212 0
142.0 56.6 1654251123.31 15015188 0.34417760212 0
142.0 59.2 1654251126.6 15019373 0.34417760212 0
142.0 61.8 1654251129.89 15023555 0.34417760212 0
142.0 64.4 1654251133.18 15027741 0.34417760212 0
142.0 67.0 1654251136.47 15031925 0.34417760212 0
142.0 69.6 1654251139.76 15036110 0.34417760212 0
142.0 72.2 1654251143.05 15040294 0.34417760212 0
142.0 74.8 1654251146.34 15044480 0.34417760212 0
142.0 77.4 1654251149.63 15048663 0.34417760212 0
142.0 80.0 1654251152.92 15052847 0.34417760212 0
142.0 82.6 1654251156.22 15057032 0.34417760212 0
142.0 85.2 1654251159.51 15061217 0.34417760212 0
142.0 87.8 1654251162.8 15065400 0.34417760212 0
142.0 90.4 1654251166.09 15069584 0.34417760212 0
142.0 93.0 1654251169.38 15073766 0.34417760212 0
142.0 95.6 1654251172.67 15077951 0.34417760212 0
142.0 98.2 1654251175.96 15082135 0.34417760212 0
142.0 100.8 1654251179.25 15086318 0.34417760212 0
142.0 103.4 1654251182.54 15090503 0.34417760212 0
142.0 106.0 1654251185.83 15094686 0.34417760212 0
142.0 108.6 1654251189.12 15098871 0.34417760212 0
142.0 111.2 1654251192.41 15103056 0.34417760212 0
142.0 113.8 1654251195.7 15107241 0.34417760212 0
142.0 116.4 1654251198.99 15111423 0.34417760212 0
142.0 119.0 1654251202.28 15115606 0.34417760212 0
142.0 121.6 1654251205.57 15119789 0.34417760212 0
142.0 124.2 1654251208.86 15123972 0.34417760212 0
142.0 126.8 1654251212.15 15128156 0.34417760212 0
142.0 129.4 1654251215.44 15132341 0.34417760212 0
142.0 132.0 1654251218.73 15136526 0.34417760212 0
142.0 134.6 1654251222.02 15140711 0.34417760212 0
142.0 137.2 1654251225.31 15144894 0.34417760212 0
142.0 139.8 1654251228.6 15149076 0.34417760212 0
142.0 142.4 1654251231.89 15153262 0.34417760212 0
142.0 145.0 1654251235.18 15157446 0.34417760212 0
168.0 80.0 1654251242.66 15166951 0.0 1
144.6 15.0 1654251250.14 15176458 0.34417760212 0
144.6 17.6 1654251253.43 15180641 0.34417760212 0
144.6 20.2 1654251256.72 15184825 0.34417760212 0
144.6 22.8 1654251260.01 15189011 0.34417760212 0
144.6 25.4 1654251263.3 15193193 0.34417760212 0
144.6 28.0 1654251266.59 15197378 0.34417760212 0
144.6 30.6 1654251269.88 15201563 0.34417760212 0
144.6 33.2 1654251273.17 15205749 0.34417760212 0
144.6 35.8 1654251276.47 15209937 0.34417760212 0
144.6 38.4 1654251279.76 15214122 0.34417760212 0
144.6 41.0 1654251283.05 15218305 0.34417760212 0
144.6 43.6 1654251286.34 15222490 0.34417760212 0
144.6 46.2 1654251289.63 15226673 0.34417760212 0
144.6 48.8 1654251292.92 15230863 0.34417760212 0
144.6 51.4 1654251296.21 15235047 0.34417760212 0
144.6 54.0 1654251299.5 15239230 0.34417760212 0
144.6 56.6 1654251302.79 15243414 0.34417760212 0
144.6 59.2 1654251306.08 15247598 0.34417760212 0
144.6 61.8 1654251309.37 15251782 0.34417760212 0
144.6 64.4 1654251312.66 15255966 0.34417760212 0
144.6 67.0 1654251315.95 15260150 0.34417760212 0
